;Year;Municipality;Yield;Huglin_Index;Hot_D;Very_Hot_D;Sever_Heat;Frost_D;Late_Frost;Sever_Frost;Climatic_Dryness_Index;Soil_Water_Stock;Soil_pH;cluster
2968;2015;34026;85,49206349;2489,407;45;2;5,5;8;0;0;-298,8381015;82,15694811;8,336290137;5
2969;2015;11296;91,14340246;2489,407;45;2;5,5;8;0;0;-298,8381015;93,94821039;8,31386615;5
2970;2015;11324;85,61778846;2489,407;45;2;5,5;8;0;0;-298,8381015;114,0645013;8,219532741;5
2971;2015;34189;89,90906697;2489,407;45;2;5,5;8;0;0;-298,8381015;106,6915737;8,193247302;5
2972;2015;34190;73,57983193;2489,407;45;2;5,5;8;0;0;-298,8381015;77,7055029;8,218216414;5
2973;2015;11273;83,28119869;2489,407;45;2;5,5;8;0;0;-298,8381015;103,2693569;8,170999476;5
2974;2016;11273;63,89213301;2419,676;50;3;0,3;0;0;0;-292,2885806;103,2693569;8,170999476;5
2975;2016;11296;82,64426658;2419,676;50;3;0,3;0;0;0;-292,2885806;93,94821039;8,31386615;5
2976;2016;34190;78,17296862;2419,676;50;3;0,3;0;0;0;-292,2885806;77,7055029;8,218216414;5
2977;2016;34189;91,55337817;2419,676;50;3;0,3;0;0;0;-292,2885806;106,6915737;8,193247302;5
2978;2016;34026;74;2419,676;50;3;0,3;0;0;0;-292,2885806;82,15694811;8,336290137;5
2979;2016;11324;82,16727009;2419,676;50;3;0,3;0;0;0;-292,2885806;114,0645013;8,219532741;5
2980;2017;11273;76,21117453;2433,581;41;2;2,7;11;0;0;-314,8135634;103,2693569;8,170999476;5
2981;2017;34026;49,26829268;2433,581;41;2;2,7;11;0;0;-314,8135634;82,15694811;8,336290137;5
2982;2017;11324;83,13462687;2433,581;41;2;2,7;11;0;0;-314,8135634;114,0645013;8,219532741;5
2983;2017;34189;89,70492558;2433,581;41;2;2,7;11;0;0;-314,8135634;106,6915737;8,193247302;5
2984;2017;34190;90;2433,581;41;2;2,7;11;0;0;-314,8135634;77,7055029;8,218216414;5
2985;2017;11296;82,36763109;2433,581;41;2;2,7;11;0;0;-314,8135634;93,94821039;8,31386615;5
2986;2018;34190;86,35294118;2560,5285;57;8;19,1;6;0;0;-173,7464774;77,7055029;8,218216414;5
2987;2018;11324;87,55845248;2560,5285;57;8;19,1;6;0;0;-173,7464774;114,0645013;8,219532741;5
2988;2018;34189;90;2560,5285;57;8;19,1;6;0;0;-173,7464774;106,6915737;8,193247302;5
2989;2018;11296;90,57094489;2560,5285;57;8;19,1;6;0;0;-173,7464774;93,94821039;8,31386615;5
2990;2018;11273;77,64479788;2560,5285;57;8;19,1;6;0;0;-173,7464774;103,2693569;8,170999476;5
2991;2018;34026;53,22047244;2560,5285;57;8;19,1;6;0;0;-173,7464774;82,15694811;8,336290137;5
2992;2010;11164;75,66236592;2333,3105;41;3;0,7;30;0;0;-315,8866488;101,08067;8,089384285;6
2993;2010;11405;82,32288465;2333,3105;41;3;0,7;30;0;0;-315,8866488;111,7303549;7,97463725;6
2994;2010;11366;13;2333,3105;41;3;0,7;30;0;0;-315,8866488;100,811082;8,036429848;6
2995;2010;11212;69,60854866;2333,3105;41;3;0,7;30;0;0;-315,8866488;85,52947164;8,256837578;6
2996;2010;11353;81,38095238;2333,3105;41;3;0,7;30;0;0;-315,8866488;107,6853968;8,013733847;6
2997;2010;11012;89,95042898;2333,3105;41;3;0,7;30;0;0;-315,8866488;91,69990856;8,040689077;6
2998;2011;11164;87,79517674;2432,2935;35;0;0;6;0;0;-264,3716929;101,08067;8,089384285;6
2999;2011;11353;65,54;2432,2935;35;0;0;6;0;0;-264,3716929;107,6853968;8,013733847;6
3000;2011;11405;87,26636569;2432,2935;35;0;0;6;0;0;-264,3716929;111,7303549;7,97463725;6
3001;2011;11012;89,98275715;2432,2935;35;0;0;6;0;0;-264,3716929;91,69990856;8,040689077;6
3002;2011;11366;56,44642857;2432,2935;35;0;0;6;0;0;-264,3716929;100,811082;8,036429848;6
3003;2011;11212;80,16200762;2432,2935;35;0;0;6;0;0;-264,3716929;85,52947164;8,256837578;6
3004;2012;11212;60,10242588;2325,8945;37;6;1,7;18;0;0;-292,2392935;85,52947164;8,256837578;6
3005;2012;11366;17;2325,8945;37;6;1,7;18;0;0;-292,2392935;100,811082;8,036429848;6
3006;2012;11012;89,86079088;2325,8945;37;6;1,7;18;0;0;-292,2392935;91,69990856;8,040689077;6
3007;2012;11353;74,88888889;2325,8945;37;6;1,7;18;0;0;-292,2392935;107,6853968;8,013733847;6
3008;2012;11164;83,89097244;2325,8945;37;6;1,7;18;0;0;-292,2392935;101,08067;8,089384285;6
3009;2012;11405;77,7615193;2325,8945;37;6;1,7;18;0;0;-292,2392935;111,7303549;7,97463725;6
3010;2013;11012;89,98927597;2129,2675;31;0;0;16;0;0;-252,0878684;91,69990856;8,040689077;6
3011;2013;11405;84,38468233;2129,2675;31;0;0;16;0;0;-252,0878684;111,7303549;7,97463725;6
3012;2013;11366;10;2129,2675;31;0;0;16;0;0;-252,0878684;100,811082;8,036429848;6
3013;2013;11212;56,23822039;2129,2675;31;0;0;16;0;0;-252,0878684;85,52947164;8,256837578;6
3014;2013;11353;64,54782609;2129,2675;31;0;0;16;0;0;-252,0878684;107,6853968;8,013733847;6
3015;2013;11164;86,43011531;2129,2675;31;0;0;16;0;0;-252,0878684;101,08067;8,089384285;6
3016;2014;11212;68,89522193;2262,3435;13;0;0,3;3;0;0;-282,4881677;85,52947164;8,256837578;6
3017;2014;11405;85,94274809;2262,3435;13;0;0,3;3;0;0;-282,4881677;111,7303549;7,97463725;6
3018;2014;11012;89,62898103;2262,3435;13;0;0,3;3;0;0;-282,4881677;91,69990856;8,040689077;6
3019;2014;11353;55,20394737;2262,3435;13;0;0,3;3;0;0;-282,4881677;107,6853968;8,013733847;6
3020;2014;11164;85,9187231;2262,3435;13;0;0,3;3;0;0;-282,4881677;101,08067;8,089384285;6
3021;2015;11012;90,03232766;2353,035;28;1;4,1;6;0;0;-337,864788;91,69990856;8,040689077;6
3022;2015;11212;73,48345784;2353,035;28;1;4,1;6;0;0;-337,864788;85,52947164;8,256837578;6
3023;2015;11353;79,9034749;2353,035;28;1;4,1;6;0;0;-337,864788;107,6853968;8,013733847;6
3024;2015;11366;73;2353,035;28;1;4,1;6;0;0;-337,864788;100,811082;8,036429848;6
3025;2015;11164;88,61064228;2353,035;28;1;4,1;6;0;0;-337,864788;101,08067;8,089384285;6
3026;2015;11360;27,1055409;2353,035;28;1;4,1;6;0;0;-337,864788;97,82420511;7,988185236;6
3027;2015;11405;84,43127364;2353,035;28;1;4,1;6;0;0;-337,864788;111,7303549;7,97463725;6
3028;2016;11012;89,72678227;2307,2;34;0;0,5;6;0;0;-334,3887445;91,69990856;8,040689077;6
3029;2016;11405;80,49213373;2307,2;34;0;0,5;6;0;0;-334,3887445;111,7303549;7,97463725;6
3030;2016;11353;73,2335958;2307,2;34;0;0,5;6;0;0;-334,3887445;107,6853968;8,013733847;6
3031;2016;11164;88,0674528;2307,2;34;0;0,5;6;0;0;-334,3887445;101,08067;8,089384285;6
3032;2016;11212;38,04609331;2307,2;34;0;0,5;6;0;0;-334,3887445;85,52947164;8,256837578;6
3033;2017;11012;89,72923067;2324,6585;30;0;1,9;10;0;0;-340,5196267;91,69990856;8,040689077;6
3034;2017;11353;75,37900691;2324,6585;30;0;1,9;10;0;0;-340,5196267;107,6853968;8,013733847;6
3035;2017;11405;80,32325073;2324,6585;30;0;1,9;10;0;0;-340,5196267;111,7303549;7,97463725;6
3036;2017;11164;83,24437024;2324,6585;30;0;1,9;10;0;0;-340,5196267;101,08067;8,089384285;6
3037;2017;11212;34,70580533;2324,6585;30;0;1,9;10;0;0;-340,5196267;85,52947164;8,256837578;6
3038;2018;11405;86,42578526;2463,8115;44;3;16,1;6;0;0;-220,7534344;111,7303549;7,97463725;6
3039;2018;11012;89,08010161;2463,8115;44;3;16,1;6;0;0;-220,7534344;91,69990856;8,040689077;6
3040;2018;11164;84,53435943;2463,8115;44;3;16,1;6;0;0;-220,7534344;101,08067;8,089384285;6
3041;2018;11212;67,42978482;2463,8115;44;3;16,1;6;0;0;-220,7534344;85,52947164;8,256837578;6
3042;2018;11353;28,90996785;2463,8115;44;3;16,1;6;0;0;-220,7534344;107,6853968;8,013733847;6
3043;2010;11369;76,75620846;2389,9605;43;5;0,8;30;0;0;-323,9717129;98,58710898;8,04201575;6
3044;2010;11269;87,68410732;2389,9605;43;5;0,8;30;0;0;-323,9717129;96,58653724;8,109298421;6
3045;2010;11116;88,11782877;2389,9605;43;5;0,8;30;0;0;-323,9717129;116,5251965;8,252021226;6
3046;2010;34167;84,2920094;2389,9605;43;5;0,8;30;0;0;-323,9717129;108,0985927;8,217696255;6
3047;2011;11269;88,91651392;2481,167;43;0;0;6;0;0;-270,6678867;96,58653724;8,109298421;6
3048;2011;11369;84,83296703;2481,167;43;0;0;6;0;0;-270,6678867;98,58710898;8,04201575;6
3049;2011;11116;89,89873917;2481,167;43;0;0;6;0;0;-270,6678867;116,5251965;8,252021226;6
3050;2011;34167;62,11158466;2481,167;43;0;0;6;0;0;-270,6678867;108,0985927;8,217696255;6
3051;2012;11116;87,46544186;2377,961;40;7;2;18;0;0;-298,79764;116,5251965;8,252021226;6
3052;2012;11269;86,64755578;2377,961;40;7;2;18;0;0;-298,79764;96,58653724;8,109298421;6
3053;2012;11369;77,57387755;2377,961;40;7;2;18;0;0;-298,79764;98,58710898;8,04201575;6
3054;2012;34167;85;2377,961;40;7;2;18;0;0;-298,79764;108,0985927;8,217696255;6
3055;2013;34167;51,00367647;2183,703;34;1;0;16;0;0;-261,0448437;108,0985927;8,217696255;6
3056;2013;11269;88,77855336;2183,703;34;1;0;16;0;0;-261,0448437;96,58653724;8,109298421;6
3057;2013;11116;89,72246291;2183,703;34;1;0;16;0;0;-261,0448437;116,5251965;8,252021226;6
3058;2013;11369;86,77641921;2183,703;34;1;0;16;0;0;-261,0448437;98,58710898;8,04201575;6
3059;2014;11269;83,85710805;2314,101;16;0;0,5;3;0;0;-290,3419634;96,58653724;8,109298421;6
3060;2014;11369;82,04190065;2314,101;16;0;0,5;3;0;0;-290,3419634;98,58710898;8,04201575;6
3061;2014;34167;65,02645503;2314,101;16;0;0,5;3;0;0;-290,3419634;108,0985927;8,217696255;6
3062;2014;11116;87,61869139;2314,101;16;0;0,5;3;0;0;-290,3419634;116,5251965;8,252021226;6
3063;2015;11269;88,82325752;2399,9;31;1;4,7;7;0;0;-344,3641047;96,58653724;8,109298421;6
3064;2015;11369;77,52471789;2399,9;31;1;4,7;7;0;0;-344,3641047;98,58710898;8,04201575;6
