Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total_avril_septembre;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;34063;caux;34;3;occitanie;43,5047569;3,3676646;259;221;228;219;233;228;26,616667;27,583334;26,016668;28,33333;26,716667;26,716667;21,75;22,125;21,058334;22,924999;21,6999995;21,75;16,883333;16,666666;16,1;17,516668;16,683332;16,683332;10,033335
;11085;cavanac;11;1;occitanie;43,1690788;2,3343563;304;265;273;261;276;273;26,033333;27,216667;25,466667;27,933332;26,283335;26,283335;20,841666;21,275;20,1666665;22,141666;20,9583335;20,9583335;15,649999;15,333333;14,866666;16,35;15,633332;15,633332;10,650003
;30076;cavillargues;30;7;occitanie;44,1173592;4,5178533;377;332;331;325;341;332;26,966667;27,983335;26,283335;28,766668;27,066668;27,066668;21,3583335;21,7583345;20,591668;22,508334;21,2750005;21,3583335;15,75;15,533334;14,900001;16,25;15,483333;15,533334;11,533334
;34065;cazedarnes;34;3;occitanie;43,4236259;3,0291533;264;229;237;226;241;237;26,35;27,4;25,76667;28,166666;26,483335;26,483335;21,383333;21,775;20,7083355;22,616666;21,4000005;21,4000005;16,416666;16,15;15,650001;17,066666;16,316666;16,316666;10,166669
;11088;cazilhac;11;1;occitanie;43,178421;2,3597262;304;265;273;261;276;273;26,033333;27,216667;25,466667;27,933332;26,283335;26,283335;20,841666;21,275;20,1666665;22,141666;20,9583335;20,9583335;15,649999;15,333333;14,866666;16,35;15,633332;15,633332;10,650003
;34069;cazouls les beziers;34;5;occitanie;43,3976364;3,0994101;250;216;225;214;227;225;27,016665;28,066668;26,433334;28,83333;27,166666;27,166666;21,8916655;22,3000015;21,216667;23,133332;21,8999995;21,8999995;16,766666;16,533335;16;17,433334;16,633333;16,633333;10,533333
;11090;cepie;11;1;occitanie;43,1077309;2,2377806;332;289;298;284;300;298;25,449999;26,666666;24,866667;27,349998;25,733332;25,733332;20,2916665;20,7499995;19,6166675;21,616666;20,433333;20,433333;15,133334;14,833333;14,366668;15,883334;15,133334;15,133334;10,599998
;66049;ceret;66;2;occitanie;42,4742966;2,7526045;313;267;291;268;280;280;25,199999;26,183334;24,433334;26,783333;25,366669;25,366669;20,558333;20,9166675;19,6833335;21,6500005;20,533335;20,558333;15,916667;15,650001;14,933333;16,516668;15,700001;15,700001;9,666668
;34073;cers;34;6;occitanie;43,3300171;3,3172483;241;205;215;205;220;215;27,266668;28,233335;26,666666;28,983332;27,416664;27,416664;22,3583335;22,7666675;21,683333;23,5916655;22,374999;22,374999;17,449999;17,3;16,7;18,199999;17,333334;17,333334;10,08333
;34074;cessenon sur orb;34;5;occitanie;43,4544258;3,0406663;264;229;237;226;241;237;26,35;27,4;25,76667;28,166666;26,483335;26,483335;21,383333;21,775;20,7083355;22,616666;21,4000005;21,4000005;16,416666;16,15;15,650001;17,066666;16,316666;16,316666;10,166669
;34075;cesseras;34;3;occitanie;43,3313942;2,7042542;267;235;244;231;246;244;26,783335;27,883337;26,15;28,65;26,933332;26,933332;21,5583345;21,9500025;20,8333325;22,816666;21,583333;21,583333;16,333334;16,016668;15,516665;16,983332;16,233334;16,233334;10,699998
;34076;ceyras;34;3;occitanie;43,6496658;3,4611664;261;224;229;220;234;229;27,216667;28,166666;26,650002;28,966667;27,316668;27,316668;22,1083335;22,4666655;21,4333345;23,2666675;22,0500005;22,1083335;17;16,766665;16,216667;17,566668;16,783333;16,783333;10,533335
;30081;chusclan;30;5;occitanie;44,1541862;4,6879921;375;331;329;324;341;331;28,15;29,183334;27,450003;29,983335;28,266665;28,266665;22,275;22,675001;21,5000015;23,4416675;22,2083325;22,275;16,4;16,166668;15,55;16,9;16,15;16,166668;12,099997
;66050;claira;66;6;occitanie;42,7638931;2,9449718;223;191;205;191;201;201;27,35;28,349998;26,633333;29,033335;27,516665;27,516665;22,516666;22,9083325;21,7250005;23,7166675;22,524999;22,524999;17,683332;17,466667;16,816668;18,4;17,533333;17,533333;9,983332
;34078;claret;34;4;occitanie;43,857254;3,8768556;302;260;266;258;275;266;26,283333;27,150002;25,566666;27,933332;26,300001;26,300001;21,1750005;21,450001;20,3833335;22,2333335;21,0250005;21,1750005;16,066668;15,75;15,200001;16,533335;15,75;15,75;10,550001
;34079;clermont l herault;34;2;occitanie;43,6341782;3,4129119;272;232;239;230;245;239;25,916666;26,883333;25,333334;27,699999;26,033333;26,033333;21,2;21,574999;20,533334;22,3916655;21,1749995;21,2;16,483334;16,266665;15,733334;17,083332;16,316666;16,316666;9,716667
;66053;collioure;66;2;occitanie;42,5130081;3,072649;247;210;232;213;225;225;25,5;26,449999;24,75;27,066666;25,65;25,65;21,416667;21,8166665;20,5999995;22,5583335;21,408333;21,416667;17,333334;17,183334;16,449999;18,050001;17,166666;17,183334;8,466666
;30086;collorgues;30;5;occitanie;44,0162048;4,2870488;346;299;301;294;311;301;27,200003;28,116669;26,483332;28,933334;27,233332;27,233332;21,516668;21,850002;20,7249995;22,625;21,399999;21,516668;15,833333;15,583335;14,966667;16,316666;15,566666;15,583335;11,649997
;34081;colombiers;34;6;occitanie;43,3154602;3,1440363;244;209;219;208;222;219;27,199999;28,233335;26,599998;28,949997;27,333334;27,333334;22,125;22,5333345;21,4416665;23,3583325;22,133333;22,133333;17,050001;16,833334;16,283335;17,766668;16,933332;16,933332;10,400002
;34082;combaillaux;34;4;occitanie;43,6721916;3,7789044;286;244;250;244;260;250;26,066668;26,933334;25,433332;27,71667;26,133333;26,133333;21,2666675;21,5999995;20,5499995;22,3750015;21,175;21,2666675;16,466667;16,266665;15,666667;17,033333;16,216667;16,266665;9,866668
;30089;comps;30;5;occitanie;43,8484154;4,5930138;323;281;290;281;297;290;28,383337;29,066666;27,533333;29,800003;28,299997;28,383337;22,833335;23,033333;21,908333;23,7666685;22,5666655;22,833335;17,283333;17;16,283333;17,733334;16,833334;17;11,383337
;30091;congenies;30;5;occitanie;43,7756157;4,1583695;300;258;266;256;273;266;27,366669;28,133333;26,650002;28,916666;27,333336;27,366669;22,075002;22,341667;21,266668;23,0999995;21,8916675;22,075002;16,783335;16,550001;15,883334;17,283333;16,449999;16,550001;10,816668
;11098;conilhac corbieres;11;6;occitanie;43,1845016;2,7161291;256;224;233;222;235;233;26,716667;27,800003;26,033333;28,533335;26,866663;26,866663;21,666667;22,0500015;20,908333;22,9250015;21,699998;21,699998;16,616667;16,3;15,783333;17,316668;16,533333;16,533333;10,33333
;11099;conques sur orbiel;11;1;occitanie;43,2837372;2,3842902;300;262;270;258;273;270;26,349998;27,483332;25,75;28,233332;26,583334;26,583334;21,0166655;21,425;20,3249995;22,291666;21,108333;21,108333;15,683333;15,366668;14,899999;16,35;15,633332;15,633332;10,950002
;30095;corconne;30;4;occitanie;43,8724213;3,9403064;300;259;264;256;273;264;26,516668;27,383337;25,833334;28,183332;26,516665;26,516668;21,3666665;21,6583355;20,5833335;22,424999;21,208332;21,3666665;16,216665;15,933334;15,333333;16,666666;15,899999;15,933334;10,583334
;34084;corneilhan;34;5;occitanie;43,4019241;3,1969895;252;216;226;214;229;226;27,166666;28,183334;26,58333;28,933332;27,299997;27,299997;22,116667;22,508334;21,4416655;23,333332;22,1083325;22,116667;17,066668;16,833334;16,300001;17,733332;16,916668;16,916668;10,383329
;66059;corneilla del vercol;66;6;occitanie;42,622818;2,9517815;230;197;215;198;209;209;27,016668;28,016668;26,283333;28,65;27,183334;27,183334;22,183333;22,583334;21,366666;23,3416675;22,1916665;22,1916665;17,349998;17,15;16,449999;18,033335;17,199999;17,199999;9,983335
;30096;cornillon;30;7;occitanie;44,2189789;4,494453;390;344;338;335;352;344;26,816666;27,966665;26,216665;28,766668;27;27;21,1749995;21,649999;20,4916655;22,4083345;21,191667;21,191667;15,533333;15,333333;14,766666;16,050001;15,383334;15,383334;11,616666
;11102;couffoulens;11;1;occitanie;43,1546669;2,3050759;310;271;279;267;280;279;25,783333;26,96667;25,199999;27,65;26,016665;26,016665;20,6499995;21,0916685;19,966666;21,941666;20,7666655;20,7666655;15,516666;15,216667;14,733333;16,233332;15,516666;15,516666;10,499999
;34085;coulobres;34;5;occitanie;43,4509888;3,2749913;254;217;226;216;230;226;27,266668;28,25;26,683332;29,016668;27,366667;27,366667;22,083334;22,4749995;21,424999;23,308334;22,0666675;22,083334;16,9;16,699999;16,166666;17,6;16,766668;16,766668;10,599999
;34087;cournonsec;34;4;occitanie;43,540287;3,7027249;259;219;227;219;233;227;26,883333;27,75;26,300001;28,483332;26,933334;26,933334;22,0999995;22,4416665;21,425001;23,2249995;22,0333335;22,0999995;17,316666;17,133333;16,550001;17,966667;17,133333;17,133333;9,800001
;34088;cournonterral;34;4;occitanie;43,5690689;3,7071452;268;228;235;226;243;235;26,283333;27,166666;25,716665;27,949999;26,35;26,35;21,5916665;21,958333;20,924999;22,7583335;21,5249995;21,5916665;16,9;16,75;16,133333;17,566668;16,699999;16,75;9,6
;11106;coursan;11;6;occitanie;43,2476578;3,0589714;231;199;207;197;211;207;27,133333;28,183334;26,516665;28,916666;27,300001;27,300001;22,2000005;22,6083345;21,4833325;23,458333;22,2416665;22,2416665;17,266668;17,033335;16,45;18;17,183332;17,183332;10,116669
;11110;coustouge;11;3;occitanie;43,0569344;2,743788;280;244;255;240;254;254;25,383331;26,466667;24,683332;27,183334;25,533333;25,533333;20,716666;21,1000005;19,941666;21,966667;20,7333335;20,7333335;16,050001;15,733334;15,2;16,75;15,933334;15,933334;9,599999
;34089;creissan;34;5;occitanie;43,3766556;3,0004807;266;231;240;228;243;240;26,4;27,450003;25,833334;28,233332;26,566668;26,566668;21,375;21,7583355;20,691667;22,625;21,3916675;21,3916675;16,35;16,066668;15,55;17,016668;16,216667;16,216667;10,350001
;30098;crespian;30;5;occitanie;43,8838387;4,1101193;313;269;275;267;284;275;26,9;27,75;26,183334;28,533333;26,933332;26,933332;21,5916675;21,875001;20,783334;22,6333335;21,4499995;21,5916675;16,283335;16,000002;15,383334;16,733334;15,966667;16,000002;10,93333
;30100;cruviers lascours;30;7;occitanie;44,0119438;4,1931114;329;284;287;282;298;287;27,083334;28,016668;26,400002;28,833334;27,133333;27,133333;21,575;21,9083335;20,800001;22,6833335;21,475;21,575;16,066666;15,799999;15,2;16,533333;15,816667;15,816667;11,316666
;34092;cruzy;34;5;occitanie;43,3519554;2,9345682;261;227;237;224;238;237;26,483332;27,533333;25,85;28,316668;26,6;26,6;21,491666;21,883334;20,7833335;22,75;21,474999;21,491666;16,5;16,233335;15,716667;17,183332;16,349998;16,349998;10,250002
;11113;cucugnan;11;3;occitanie;42,8514557;2,6095133;315;273;289;271;286;286;24,666666;25,733332;23,983335;26,416666;24,883333;24,883333;19,966666;20,3499995;19,1833335;21,1666665;20,016667;20,016667;15,266666;14,966667;14,383332;15,916667;15,150001;15,150001;9,733332
;11116;cuxac d aude;11;6;occitanie;43,2575989;3,0056281;236;202;211;201;215;211;27,316668;28,349998;26,699999;29,083334;27,466667;27,466667;22,2166675;22,6083325;21,5249995;23,458334;22,2250005;22,2250005;17,116667;16,866667;16,35;17,833334;16,983334;16,983334;10,483333
;34093;dio et valquieres;34;2;occitanie;43,6688461;3,2215159;326;281;289;280;298;289;23,5;24,483335;22,883333;25,300001;23,616667;23,616667;18,941667;19,283334;18,241667;20,1250005;18,916667;18,941667;14,383334;14,083333;13,600001;14,95;14,216667;14,216667;9,4
;30103;domazan;30;5;occitanie;43,9376259;4,6563821;352;308;314;304;322;314;28,049997;28,85;27,283335;29,599998;28,016668;28,049997;22,291665;22,575;21,425001;23,299999;22,091667;22,291665;16,533333;16,3;15,566667;17;16,166666;16,3;11,749997
;30104;domessargues;30;5;occitanie;43,9737778;4,1654367;327;282;285;280;296;285;27,033333;27,966667;26,366667;28,766665;27,083334;27,083334;21,4999985;21,825;20,7249995;22,5833325;21,391667;21,4999985;15,966664;15,683333;15,083332;16,4;15,7;15,7;11,383334
;11121;donazac;11;1;occitanie;43,0791435;2,1214182;364;316;327;310;328;327;25,183334;26,400002;24,633333;27,066666;25,433334;25,433334;19,883333;20,341668;19,2249995;21,191666;20,0000005;20,0000005;14,583332;14,283334;13,816666;15,316666;14,566667;14,566667;10,866667
;11122;douzens;11;6;occitanie;43,1799622;2,6118317;272;239;248;234;249;248;26,333334;27,449999;25,683334;28,183332;26,550001;26,550001;21,3083335;21,7166665;20,5750005;22,583333;21,3916665;21,3916665;16,283333;15,983334;15,466667;16,983334;16,233332;16,233332;10,316669
;30106;durfort et st martin de sossenac;30;5;occitanie;43,9855843;3,9537048;314;271;275;269;285;275;26,15;27,116667;25,516665;27,916666;26,216667;26,216667;20,966667;21,316667;20,2333325;22,091666;20,8833335;20,966667;15,783334;15,516667;14,95;16,266666;15,55;15,55;10,666667
;34246;entre vignes;34;7;occitanie;43,718708;4,0791736;287;246;255;246;261;255;27,466665;28,233332;26,733332;29,016665;27,433334;27,466665;22,0999995;22,374999;21,308333;23,1416665;21,925;22,0999995;16,733334;16,516666;15,883334;17,266668;16,416666;16,516666;10,949999
;11126;escales;11;6;occitanie;43,2228928;2,7082834;262;229;239;228;240;239;26,699999;27,85;26,08333;28,583334;26,916666;26,916666;21,6083325;22,016667;20,8833315;22,8916665;21,683333;21,683333;16,516666;16,183334;15,683333;17,199999;16,45;16,45;10,466666
;34094;espondeilhan;34;3;occitanie;43,4377594;3,2584486;254;217;226;216;230;226;27,266668;28,25;26,683332;29,016668;27,366667;27,366667;22,083334;22,4749995;21,424999;23,308334;22,0666675;22,083334;16,9;16,699999;16,166666;17,6;16,766668;16,766668;10,599999
;66071;estagel;66;3;occitanie;42,7679443;2,707113;253;218;233;218;230;230;26,483335;27,550001;25,800001;28,233332;26,683332;26,683332;21,6166675;22,0250005;20,8333335;22,816666;21,6583325;21,6583325;16,75;16,5;15,866666;17,4;16,633333;16,633333;10,049999
;34095;fabregues;34;5;occitanie;43,5341339;3,7721426;259;218;227;219;234;227;26,883333;27,733335;26,316668;28,499998;26,949999;26,949999;22,0749995;22,433334;21,4250005;23,2249985;22,0083335;22,0749995;17,266666;17,133333;16,533333;17,949999;17,066668;17,133333;9,816666
;11132;fabrezan;11;6;occitanie;43,1256714;2,7052264;261;228;237;226;238;237;26,416664;27,549997;25,766668;28,283333;26,6;26,6;21,449999;21,8666655;20,7166675;22,7333325;21,516666;21,516666;16,483334;16,183334;15,666667;17,183332;16,433332;16,433332;10,166668
;34096;faugeres;34;2;occitanie;43,5692062;3,1834848;282;241;252;240;257;252;24,933334;25,933332;24,35;26,733335;25,033333;25,033333;20,3333335;20,708333;19,6666675;21,5416675;20,3249995;20,3333335;15,733333;15,483334;14,983335;16,35;15,616666;15,616666;9,416667
;34097;felines minervois;34;2;occitanie;43,3538857;2,5824959;334;291;300;287;305;300;24,349998;25,450003;23,733332;26,216665;24,533333;24,533333;19,4999985;19,9083355;18,816667;20,774999;19,5749995;19,5749995;14,649999;14,366668;13,900002;15,333333;14,616666;14,616666;9,916667
;11139;fenouillet du razes;11;1;occitanie;43,1555786;2,0290825;382;331;342;325;344;342;25,150002;26,4;24,599998;27,066668;25,433332;25,433332;19,675001;20,1666665;19,041666;21,0083345;19,8166665;19,8166665;14,2;13,933333;13,483334;14,950001;14,200001;14,2;11,233332
;11140;ferrals les corbieres;11;6;occitanie;43,1430511;2,7388918;258;225;234;223;236;234;26,533333;27,65;25,883333;28,366663;26,699999;26,699999;21,583333;21,975;20,8416665;22,8416655;21,616666;21,616666;16,633333;16,3;15,8;17,316668;16,533333;16,533333;10,166666
;11144;fitou;11;3;occitanie;42,8958626;2,9661274;229;198;210;196;207;207;26,066668;27,099998;25,4;27,783333;26,233335;26,233335;21,775001;22,199999;21,025;23;21,7916675;21,7916675;17,483334;17,3;16,65;18,216667;17,35;17,35;8,883335
;11145;fleury d aude;11;6;occitanie;43,2148972;3,1756189;230;198;206;197;210;206;26,516665;27,550003;25,933334;28,266665;26,683334;26,683334;21,983332;22,4083345;21,308333;23,233332;22,000001;22,000001;17,449999;17,266666;16,683332;18,199999;17,316668;17,316668;9,366666
;34101;florensac;34;6;occitanie;43,3856201;3,4639826;247;209;218;210;223;218;27,4;28,35;26,883333;29,099998;27,533333;27,533333;22,441667;22,85;21,833334;23,666665;22,4416665;22,441667;17,483334;17,35;16,783335;18,233332;17,35;17,35;10,183333
;30112;fons;30;5;occitanie;43,9070511;4,1806464;321;277;280;274;292;280;26,9;27,716667;26,166666;28,516665;26,883333;26,9;21,583334;21,8583345;20,7583335;22,616665;21,4083335;21,583334;16,266668;16,000002;15,350001;16,716665;15,933334;16,000002;10,899998
;30114;fontanes;30;7;occitanie;43,8317375;4,0938435;300;259;265;255;273;265;27,416666;28,183332;26,666666;28,966667;27,366667;27,416666;22,049999;22,291667;21,2249995;23,0583335;21,8500005;22,049999;16,683332;16,400002;15,783333;17,15;16,333334;16,400002;11,016664
;34102;fontanes;34;4;occitanie;43,7943802;3,9189646;293;252;257;249;266;257;26,633333;27,466667;25,949999;28,25;26,633333;26,633333;21,4750005;21,758334;20,6999995;22,533333;21,333334;21,4750005;16,316668;16,050001;15,45;16,816666;16,033335;16,050001;10,583332
;11148;fontcouverte;11;6;occitanie;43,1677704;2,685956;264;231;241;229;242;241;26,483332;27,583334;25,85;28,349997;26,683334;26,683334;21,441666;21,841666;20,7166665;22,7249985;21,5;21,5;16,4;16,099998;15,583333;17,1;16,316666;16,316666;10,366668
;34103;fontes;34;3;occitanie;43,5421295;3,3901057;262;225;231;222;235;231;26,483332;27,466667;25,916666;28,21667;26,6;26,6;21,6749995;22,05;21;22,8333345;21,641666;21,6749995;16,866667;16,633333;16,083334;17,449999;16,683332;16,683332;9,916668
;11151;fonties d aude;11;1;occitanie;43,187561;2,4569502;297;260;269;256;270;269;25,866667;27,033335;25,25;27,733332;26,099998;26,099998;20,8333335;21,2666675;20,1333335;22,108333;20,949999;20,949999;15,8;15,5;15,016667;16,483334;15,8;15,8;10,299998
;30116;fournes;30;5;occitanie;43,9330864;4,6039515;345;302;307;297;315;307;28,216667;29,016665;27,433332;29,766668;28,16667;28,216667;22,458333;22,7166655;21,599999;23,466667;22,258335;22,458333;16,699999;16,416666;15,766666;17,166666;16,35;16,416666;11,800001
;66084;fourques;66;2;occitanie;42,584877;2,777705;264;227;247;227;237;237;26,683332;27,683334;25,933334;28,333334;26,833334;26,833334;21,708332;22,083333;20,875;22,8500005;21,691667;21,708332;16,733332;16,483332;15,816666;17,366667;16,55;16,55;10,283334
;34105;fouzilhon;34;2;occitanie;43,5053596;3,2372568;266;229;238;227;242;238;26;26,966665;25,4;27,766668;26,116667;26,116667;21,1833335;21,541666;20,4999995;22,383334;21,166667;21,1833335;16,366667;16,116667;15,599999;17;16,216667;16,216667;9,9
;11157;fraisse des corbieres;11;3;occitanie;42,9612732;2,8711476;256;224;235;221;233;233;25,599998;26,633333;24,916666;27,366669;25,733332;25,733332;21,0333325;21,4000005;20,2583325;22,2583345;21,024999;21,0333325;16,466667;16,166668;15,599999;17,15;16,316666;16,316666;9,416666
;34108;frontignan;34;3;occitanie;43,4481316;3,7495801;251;211;221;212;226;221;26,316668;27,183334;25,766668;27,900002;26,416666;26,416666;22,3000005;22,683333;21,658334;23,4583335;22,258333;22,3000005;18,283333;18,183332;17,55;19,016665;18,1;18,183332;8,233334
;34109;gabian;34;2;occitanie;43,5183029;3,2644446;262;226;234;223;239;234;26,066666;27,083334;25,5;27,866667;26,199997;26,199997;21,316667;21,708334;20,6583335;22,533333;21,3083325;21,316667;16,566668;16,333334;15,816667;17,199999;16,416668;16,416668;9,783329
;30121;gailhan;30;4;occitanie;43,8476868;4,0284629;299;258;262;255;272;262;26,949999;27,766668;26,249998;28,550001;26,933332;26,949999;21,6749995;21,9416675;20,874999;22,708334;21,508333;21,6749995;16,4;16,116667;15,5;16,866667;16,083334;16,116667;10,833332
;11158;gaja et villedieu;11;1;occitanie;43,0799179;2,1855528;339;296;305;291;306;305;25,866669;27,066666;25,25;27,733335;26,099998;26,099998;20,475001;20,9416665;19,7916665;21,7750005;20,5833325;20,5833325;15,083333;14,816667;14,333333;15,816666;15,066667;15,066667;11,033331
;30122;gajan;30;7;occitanie;43,8983421;4,2257752;322;278;283;275;293;283;27,199999;27,983332;26,450003;28,783333;27,166666;27,199999;21,75;21,991667;20,9083355;22,7583335;21,5416665;21,75;16,300001;16,000002;15,366668;16,733334;15,916667;16,000002;11,199997
;34110;galargues;34;7;occitanie;43,7822266;4,0084109;289;249;257;248;263;257;27,233335;28,050001;26,550001;28,816666;27,249998;27,249998;21,9500005;22,2250015;21,1750005;22,991666;21,799999;21,9500005;16,666666;16,400002;15,8;17,166666;16,35;16,400002;10,849996
;11161;gardie;11;1;occitanie;43,0746193;2,2991326;338;295;304;290;306;304;25,116667;26,316668;24,533333;27;25,383333;25,383333;20,075;20,541667;19,408333;21,375;20,1999995;20,1999995;15,033333;14,766666;14,283333;15,75;15,016666;15,016666;10,366667
;34112;garrigues;34;7;occitanie;43,7985153;4,0105157;299;258;264;255;272;264;26,916666;27,716665;26,199999;28,516665;26,916666;26,916666;21,699999;21,958332;20,8916655;22,733332;21,533333;21,699999;16,483332;16,199999;15,583332;16,949999;16,15;16,199999;10,716667
;30127;gaujac;30;5;occitanie;44,0758247;4,5714841;374;327;330;322;340;330;27,033333;27,983332;26,333334;28,766668;27,1;27,1;21,375;21,733333;20,5916665;22,500001;21,275;21,375;15,716667;15,483334;14,849999;16,233334;15,45;15,483334;11,616666
;30128;generac;30;5;occitanie;43,7238159;4,3591056;308;264;276;264;281;276;27,866669;28,583334;27,116663;29,316668;27,816668;27,866669;22,5250015;22,7749995;21,6916655;23,5083335;22,316668;22,5250015;17,183334;16,966665;16,266668;17,699999;16,816668;16,966665;10,900004
;34113;gigean;34;3;occitanie;43,4942093;3,7232718;264;222;231;222;238;231;26,216667;27,066668;25,683332;27,833334;26,316668;26,316668;21,8500005;22,2166675;21,208333;23,008334;21,8083345;21,8500005;17,483334;17,366667;16,733334;18,183334;17,300001;17,366667;8,950001
;34114;gignac;34;3;occitanie;43,639492;3,5739775;269;227;234;226;240;234;27,050001;27,999998;26,466667;28,766668;27,133333;27,133333;21,9916675;22,3583325;21,3;23,1500005;21,9333325;21,9916675;16,933334;16,716667;16,133333;17,533333;16,733332;16,733332;10,400001
;11164;ginestas;11;6;occitanie;43,2759743;2,876976;244;213;222;211;225;222;27,099998;28,183334;26,466667;28,933329;27,25;27,25;22,016665;22,4000005;21,291667;23,2666645;22,0166665;22,0166665;16,933332;16,616667;16,116667;17,6;16,783333;16,783333;10,466667
;30131;goudargues;30;4;occitanie;44,2087479;4,4392834;389;344;337;336;352;344;26,466667;27,633333;25,849998;28,433334;26,666666;26,666666;20,9250005;21,4;20,233333;22,1750005;20,9416665;20,9416665;15,383334;15,166667;14,616668;15,916667;15,216667;15,216667;11,449999
;34116;grabels;34;7;occitanie;43,6505127;3,7939544;274;233;241;232;248;241;26,883333;27,75;26,266668;28,516668;26,950003;26,950003;21,9416665;22,2750005;21,216667;23,050001;21,8416685;21,9416665;17;16,800001;16,166666;17,583334;16,733334;16,800001;10,150002
;11170;gruissan;11;6;occitanie;43,1036034;3,0818765;224;194;204;192;205;204;25,783333;26,800001;25,133333;27,516668;25,916666;25,916666;21,741666;22,1500005;21,0249995;23,000001;21,7666665;21,7666665;17,699999;17,5;16,916666;18,483334;17,616667;17,616667;8,299999
;34118;guzargues;34;7;occitanie;43,7285538;3,9244754;290;248;256;246;262;256;26,700003;27,550001;26,050001;28,333334;26,733332;26,733332;21,575001;21,8916665;20,825001;22,658334;21,449999;21,575001;16,449999;16,233332;15,600001;16,983334;16,166666;16,233332;10,5
;11172;homps;11;6;occitanie;43,2672539;2,7216263;258;226;236;224;238;236;26,866669;27,949999;26,216665;28,733332;27,016668;27,016668;21,7750005;22,1499995;21,024999;23,025;21,800001;21,800001;16,683332;16,35;15,833333;17,316668;16,583334;16,583334;10,433334
;30135;jonquieres st vincent;30;5;occitanie;43,8281593;4,5576982;318;275;284;274;291;284;28,333334;28,966667;27,449999;29,716665;28,233332;28,333334;22,75;22,9333335;21,8166665;23,674999;22,499999;22,75;17,166666;16,9;16,183334;17,633333;16,766666;16,9;11,433334
;30136;junas;30;4;occitanie;43,7617226;4,117363;292;251;260;249;266;260;27,5;28,28333;26,783333;29,066666;27,483332;27,5;22,1500005;22,416665;21,3333335;23,1833335;21,9749995;22,1500005;16,800001;16,55;15,883334;17,300001;16,466667;16,55;10,95
;34123;juvignac;34;7;occitanie;43,6241112;3,7957342;268;228;236;227;243;236;27,233332;28,083334;26,616667;28,833334;27,299997;27,299997;22,25;22,6000005;21,5499995;23,3583325;22,174999;22,25;17,266668;17,116667;16,483332;17,883331;17,050001;17,116667;10,18333
;34035;la boissiere;34;4;occitanie;43,6541367;3,6440911;280;237;246;237;253;246;25,800001;26,683334;25,216667;27,449997;25,85;25,85;21,0666675;21,4083335;20,375;22,1833315;20,9916665;21,0666675;16,333334;16,133333;15,533333;16,916666;16,133333;16,133333;9,716667
;34059;la caunette;34;2;occitanie;43,3674393;2,7871966;281;245;255;244;259;255;25,65;26,766665;25,016668;27,533335;25,799997;25,799997;20,7083325;21,0999995;19,97499975;21,9666675;20,7166655;20,7166655;15,766665;15,433334;14,9333315;16,4;15,633334;15,633334;10,166663
;11120;la digne d aval;11;1;occitanie;43,0463791;2,1791568;339;296;305;291;306;305;25,866669;27,066666;25,25;27,733335;26,099998;26,099998;20,475001;20,9416665;19,7916665;21,7750005;20,5833325;20,5833325;15,083333;14,816667;14,333333;15,816666;15,066667;15,066667;11,033331
;34141;la liviniere;34;3;occitanie;43,3376961;2,6330948;313;271;283;269;287;283;25,083334;26,199999;24,466667;26,966667;25,283333;25,283333;20,0750005;20,4833325;19,375;21,341667;20,1583335;20,1583335;15,066667;14,766666;14,283333;15,716667;15,033334;15,033334;10,249999
;11190;la redorte;11;6;occitanie;43,2479401;2,6499209;266;234;243;230;244;243;26,716665;27,866669;26,116667;28,616667;26,966665;26,966665;21,5666655;21,9833335;20,8666665;22,8583335;21,6583325;21,6583325;16,416666;16,099998;15,616666;17,1;16,35;16,35;10,616665
;30222;la roque sur ceze;30;7;occitanie;44,1906242;4,5188551;387;341;337;332;349;341;27,033333;28,133337;26,383333;28,966665;27,199999;27,199999;21,441666;21,891669;20,7166665;22,666666;21,441666;21,441666;15,849999;15,650001;15,05;16,366667;15,683333;15,683333;11,516666
;34125;lagamas;34;3;occitanie;43,6746712;3,5327387;272;230;237;230;244;237;26,683334;27,616663;26,083334;28,416664;26,766668;26,766668;21,683333;22,033331;20,983333;22,824998;21,625;21,683333;16,683332;16,449999;15,883332;17,233332;16,483332;16,483332;10,283336
;11185;lagrasse;11;3;occitanie;43,0960007;2,6042001;287;250;261;247;262;261;25,5;26,616669;24,849998;27,333334;25,716665;25,716665;20,6750005;21,075001;19,9499985;21,958334;20,7583325;20,7583325;15,850001;15,533333;15,049999;16,583334;15,8;15,8;9,916665
